HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Index,Input.HS_CITY,Input.HS_COUNTRY,Input.HS_NAME,Input.HS_POSTAL_CD,Input.HS_STATE,Input.HS_CEEB,Input.HS_NCES,Input.HS_MATCH_NAME,Input.HS_STATE_FULL,Answer.HS_NCES,Answer.HS_NO_NCES.on,Approve,Reject
3T2EL38U1RN52B7N3D97Z3YYDRHXQZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:05 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:05 PDT 2020, , ,3X73LLYYQ6HQ08SA8J46G7AK27YHNG,A1SI0UTGDETZCR,Submitted,Thu Jun 18 12:06:40 PDT 2020,Thu Jun 18 12:06:51 PDT 2020,Sun Jun 21 12:06:51 PDT 2020, , , ,11,0% (0/0),0% (0/0),0% (0/0),809,Bronx,USA,eximius college prep academy,10456,NY,330493, , ,New York,360008605791,false,x, 
3T2HW4QDV0AB7EF6VF2YZVNZ29P9CN,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:37 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:37 PDT 2020, , ,3BWI6RSP7LCPDD9L2BFBZ7RHACQ7E4,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:26:16 PDT 2020,Thu Jun 18 11:26:22 PDT 2020,Sun Jun 21 11:26:22 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),911,Hyannis,USA,st john paul ii high school,02601,MA,221089, , ,Massachusetts, ,true, ,x
3T2HW4QDV0AB7EF6VF2YZVNZ29P9CN,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:37 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:37 PDT 2020, , ,3EICBYG649Z30AQ97TYDC9WNGVYCJ8,A2ZZW6KME1FUDU,Submitted,Thu Jun 18 12:45:25 PDT 2020,Thu Jun 18 12:50:56 PDT 2020,Sun Jun 21 12:50:56 PDT 2020, , , ,331,0% (0/0),0% (0/0),0% (0/0),911,Hyannis,USA,st john paul ii high school,02601,MA,221089, , ,Massachusetts, ,true,x, 
3T2HW4QDV0AB7EF6VF2YZVNZ29P9CN,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:37 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:37 PDT 2020, , ,3JNQLM5FT9PWXIM7DLLKGB0T8T92LA,A1ZGOZQF2VZ0X9,Submitted,Thu Jun 18 11:41:04 PDT 2020,Thu Jun 18 11:41:35 PDT 2020,Sun Jun 21 11:41:35 PDT 2020, , , ,31,0% (0/0),0% (0/0),0% (0/0),911,Hyannis,USA,st john paul ii high school,02601,MA,221089, , ,Massachusetts, ,true,x, 
3T2HW4QDV0AB7EF6VF2YZVNZ29P9CN,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:37 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:37 PDT 2020, , ,3NQL1CS15WBPU8R8KAULCOZ0E64VY1,A17LA7KM9S0SCS,Submitted,Thu Jun 18 11:38:01 PDT 2020,Thu Jun 18 12:05:01 PDT 2020,Sun Jun 21 12:05:01 PDT 2020, , , ,1620,0% (0/0),0% (0/0),0% (0/0),911,Hyannis,USA,st john paul ii high school,02601,MA,221089, , ,Massachusetts, ,true, ,x
3T2HW4QDV0AB7EF6VF2YZVNZ29PC9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,308Q0PEVBDG571Z0DR3MYIGFXVWI9B,A3AJ5Z7JX7LBAW,Submitted,Thu Jun 18 12:07:07 PDT 2020,Thu Jun 18 12:07:30 PDT 2020,Sun Jun 21 12:07:30 PDT 2020, , , ,23,0% (0/0),0% (0/0),0% (0/0),337,Edinburg,USA,idea quest college prep,78511,TX,442144, , ,Texas, ,true,x, 
3T2HW4QDV0AB7EF6VF2YZVNZ29PC9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,39ASUFLU62AJSSFCKOJ9T645C5CEXD,A1ENE99INLYD1G,Submitted,Thu Jun 18 11:53:05 PDT 2020,Thu Jun 18 12:05:36 PDT 2020,Sun Jun 21 12:05:36 PDT 2020, , , ,751,0% (0/0),0% (0/0),0% (0/0),337,Edinburg,USA,idea quest college prep,78511,TX,442144, , ,Texas,480021111947,false,x, 
3T2HW4QDV0AB7EF6VF2YZVNZ29PC9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3DHE4R9OC1EGBQ862UO43JVLCCOG2J,A32M3XG42SZNV0,Submitted,Thu Jun 18 11:46:06 PDT 2020,Thu Jun 18 11:46:31 PDT 2020,Sun Jun 21 11:46:31 PDT 2020, , , ,25,0% (0/0),0% (0/0),0% (0/0),337,Edinburg,USA,idea quest college prep,78511,TX,442144, , ,Texas, ,true,x, 
3T2HW4QDV0AB7EF6VF2YZVNZ29PC9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3LQ8PUHQFQVYM7HJB3REBZE3G80HIW,A35Y4Q1GSM12JD,Submitted,Thu Jun 18 11:53:08 PDT 2020,Thu Jun 18 11:53:25 PDT 2020,Sun Jun 21 11:53:25 PDT 2020, , , ,17,0% (0/0),0% (0/0),0% (0/0),337,Edinburg,USA,idea quest college prep,78511,TX,442144, , ,Texas, ,true,x, 
3T5ZXGO9EJRU76724VXSWOE9LRFQZP,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:46 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:46 PDT 2020, , ,33IZTU6J864K2BKULJ3EIN8KDWMXSY,A1Q890R4148O5G,Submitted,Thu Jun 18 11:57:02 PDT 2020,Thu Jun 18 11:57:06 PDT 2020,Sun Jun 21 11:57:06 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1296,Ashland,USA,saint labre indian catholic hs,59003,MT,270030, , ,Montana, ,true, ,x
3T5ZXGO9EJRU76724VXSWOE9LRFQZP,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:46 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:46 PDT 2020, , ,3DOCMVPBTSHIA4ELBHZJLR7GOJ0NNO,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:45:28 PDT 2020,Thu Jun 18 11:45:33 PDT 2020,Sun Jun 21 11:45:33 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),1296,Ashland,USA,saint labre indian catholic hs,59003,MT,270030, , ,Montana, ,true, ,x
3T5ZXGO9EJRU76724VXSWOE9LRFQZP,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:46 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:46 PDT 2020, , ,3IXEICO797M8YWDD9WZESFRMIBW6TX,A3NZC0P3E4R8HP,Submitted,Thu Jun 18 11:38:44 PDT 2020,Thu Jun 18 11:39:18 PDT 2020,Sun Jun 21 11:39:18 PDT 2020, , , ,34,0% (0/0),0% (0/0),0% (0/0),1296,Ashland,USA,saint labre indian catholic hs,59003,MT,270030, , ,Montana, ,true,x, 
3T5ZXGO9EJRU76724VXSWOE9LRFQZP,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:46 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:46 PDT 2020, , ,3R08VXYT7HYJUDVCNB9HLDYHHG27WR,A32M3XG42SZNV0,Submitted,Thu Jun 18 11:51:47 PDT 2020,Thu Jun 18 11:52:08 PDT 2020,Sun Jun 21 11:52:08 PDT 2020, , , ,21,0% (0/0),0% (0/0),0% (0/0),1296,Ashland,USA,saint labre indian catholic hs,59003,MT,270030, , ,Montana, ,true,x, 
3T5ZXGO9EJRU76724VXSWOE9LRFZQY,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,34HJIJKLPAZ9W1DOV36EWZVTJ5CV4N,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:00:51 PDT 2020,Thu Jun 18 12:00:55 PDT 2020,Sun Jun 21 12:00:55 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),354,Galveston,USA,oconnell high school,77550,TX,442705, , ,Texas, ,true, ,x
3T5ZXGO9EJRU76724VXSWOE9LRFZQY,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3I2PTA7R3YX25V6AUWZKXTLHZZPKQA,A3VB581CC2W9KH,Submitted,Thu Jun 18 12:07:03 PDT 2020,Thu Jun 18 12:07:17 PDT 2020,Sun Jun 21 12:07:17 PDT 2020, , , ,14,0% (0/0),0% (0/0),0% (0/0),354,Galveston,USA,oconnell high school,77550,TX,442705, , ,Texas,01608593,false,x, 
3T5ZXGO9EJRU76724VXSWOE9LRFZQY,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3IHR8NYAMC4WRHGS9RXFQ76BXHCP4X,A3FA5P7O80KJAP,Submitted,Thu Jun 18 12:03:08 PDT 2020,Thu Jun 18 12:26:12 PDT 2020,Sun Jun 21 12:26:12 PDT 2020, , , ,1384,0% (0/0),0% (0/0),0% (0/0),354,Galveston,USA,oconnell high school,77550,TX,442705, , ,Texas, ,true,x, 
3T5ZXGO9EJRU76724VXSWOE9LRFZQY,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3JBT3HLQFD5CUE4HUKN5K3JKYCEZPI,A32M3XG42SZNV0,Submitted,Thu Jun 18 11:59:56 PDT 2020,Thu Jun 18 12:00:33 PDT 2020,Sun Jun 21 12:00:33 PDT 2020, , , ,37,0% (0/0),0% (0/0),0% (0/0),354,Galveston,USA,oconnell high school,77550,TX,442705, , ,Texas,01608593,false,x, 
3T6EIBTMAQR1JISD37K7PV8V8ONAA2,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3137ONMDKL8866KMVEJ55K4A9FOEGT,A1Q890R4148O5G,Submitted,Thu Jun 18 12:17:33 PDT 2020,Thu Jun 18 12:17:37 PDT 2020,Sun Jun 21 12:17:37 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1044,Washington,USA,tashkent intl school,20521,DC,788186, , ,District of Columbia, ,true, ,x
3T6EIBTMAQR1JISD37K7PV8V8ONAA2,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3HMVI3QICOV98WBADWAW50SKP2CY1U,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:25:11 PDT 2020,Thu Jun 18 12:25:15 PDT 2020,Sun Jun 21 12:25:15 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1044,Washington,USA,tashkent intl school,20521,DC,788186, , ,District of Columbia, ,true, ,x
3T6EIBTMAQR1JISD37K7PV8V8ONAA2,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3HRMW88U1BT97Q1EYAILX0M3B0QM0N,AAHPYD3M7T84Y,Submitted,Thu Jun 18 12:18:54 PDT 2020,Thu Jun 18 12:19:08 PDT 2020,Sun Jun 21 12:19:08 PDT 2020, , , ,14,0% (0/0),0% (0/0),0% (0/0),1044,Washington,USA,tashkent intl school,20521,DC,788186, , ,District of Columbia, ,true,x, 
3T6EIBTMAQR1JISD37K7PV8V8ONAA2,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3V0Z7YWSI33ZTNY1RPNQ3KYVZRQ2V8,AYNDM4LEISPXZ,Submitted,Thu Jun 18 12:31:32 PDT 2020,Thu Jun 18 12:33:09 PDT 2020,Sun Jun 21 12:33:09 PDT 2020, , , ,97,0% (0/0),0% (0/0),0% (0/0),1044,Washington,USA,tashkent intl school,20521,DC,788186, , ,District of Columbia, ,true,x, 
3T6SSHJU0KDVVIU9RJ4XNRKXY4XIII,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,31QTRG6Q2YGCPOUCYYLM6WAISIFYPV,A1796F2LPD1FCL,Submitted,Thu Jun 18 12:17:15 PDT 2020,Thu Jun 18 12:47:45 PDT 2020,Sun Jun 21 12:47:45 PDT 2020, , , ,1830,0% (0/0),0% (0/0),0% (0/0),1192,Tucson,USA,canyon del oro alternative sch,85741,AZ,030472, , ,Arizona,040075202772,false,x, 
3T6SSHJU0KDVVIU9RJ4XNRKXY4XIII,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,3A1COHJ8NOY5X1562HFNYAKPDC7H80,A1G94QON7A9K0N,Submitted,Thu Jun 18 12:33:00 PDT 2020,Thu Jun 18 12:51:27 PDT 2020,Sun Jun 21 12:51:27 PDT 2020, , , ,1107,0% (0/0),0% (0/0),0% (0/0),1192,Tucson,USA,canyon del oro alternative sch,85741,AZ,030472, , ,Arizona, ,true,x, 
3T6SSHJU0KDVVIU9RJ4XNRKXY4XIII,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,3KAKFY4PGZ5JSZAKWI2C75DTX3PI3X,A2ZZW6KME1FUDU,Submitted,Thu Jun 18 12:15:40 PDT 2020,Thu Jun 18 12:26:09 PDT 2020,Sun Jun 21 12:26:09 PDT 2020, , , ,629,0% (0/0),0% (0/0),0% (0/0),1192,Tucson,USA,canyon del oro alternative sch,85741,AZ,030472, , ,Arizona, ,true,x, 
3T6SSHJU0KDVVIU9RJ4XNRKXY4XIII,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,3TAYZSBPLQBJ1VHXXUILSXEO0NRS2O,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:15:49 PDT 2020,Thu Jun 18 12:15:54 PDT 2020,Sun Jun 21 12:15:54 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),1192,Tucson,USA,canyon del oro alternative sch,85741,AZ,030472, , ,Arizona, ,true, ,x
3T8DUCXY1S9STVHHH1XOO5N3QVPT9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3G0WWMR1U0N3D1RDR9R0PL2LTUQNQE,A1ZGOZQF2VZ0X9,Submitted,Thu Jun 18 11:54:14 PDT 2020,Thu Jun 18 11:54:44 PDT 2020,Sun Jun 21 11:54:44 PDT 2020, , , ,30,0% (0/0),0% (0/0),0% (0/0),632,Wilmette,USA,loyola academy,60091,IL,144403, , ,Illinois, ,true,x, 
3T8DUCXY1S9STVHHH1XOO5N3QVPT9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3QILPRALQAYX7XRH5FA03UHLZO18NL,A348URLAYCWEQ7,Submitted,Thu Jun 18 11:42:51 PDT 2020,Thu Jun 18 11:44:47 PDT 2020,Sun Jun 21 11:44:47 PDT 2020, , , ,116,0% (0/0),0% (0/0),0% (0/0),632,Wilmette,USA,loyola academy,60091,IL,144403, , ,Illinois, ,true,x, 
3T8DUCXY1S9STVHHH1XOO5N3QVPT9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3S3AMIZX3Z8QXOQHXXC29B1ABBKDCE,AXQWKUJF7SQXP,Submitted,Thu Jun 18 11:41:57 PDT 2020,Thu Jun 18 11:42:39 PDT 2020,Sun Jun 21 11:42:39 PDT 2020, , , ,42,0% (0/0),0% (0/0),0% (0/0),632,Wilmette,USA,loyola academy,60091,IL,144403, , ,Illinois, ,true,x, 
3T8DUCXY1S9STVHHH1XOO5N3QVPT9Q,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3U088ZLJVPW5C2VS2CO86YOU92SW0C,A1Q890R4148O5G,Submitted,Thu Jun 18 11:41:53 PDT 2020,Thu Jun 18 11:41:57 PDT 2020,Sun Jun 21 11:41:57 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),632,Wilmette,USA,loyola academy,60091,IL,144403, , ,Illinois, ,true, ,x
3T8DUCXY1S9STVHHH1XOO5N3QVQ9T7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:05 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:05 PDT 2020, , ,32XVDSJFP40G304SDXMZGOFI8YC2MP,AYNDM4LEISPXZ,Submitted,Thu Jun 18 12:23:32 PDT 2020,Thu Jun 18 12:46:27 PDT 2020,Sun Jun 21 12:46:27 PDT 2020, , , ,1375,0% (0/0),0% (0/0),0% (0/0),1064,Danbury,USA,werace adult diploma,06810,CT,070646, , ,Connecticut, ,true,x, 
3T8DUCXY1S9STVHHH1XOO5N3QVQ9T7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:05 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:05 PDT 2020, , ,34YB12FSQ3R6IUCZCC7OIS9JIHBGMG,A1HW2K8ZR6OEIR,Submitted,Thu Jun 18 12:05:42 PDT 2020,Thu Jun 18 12:06:34 PDT 2020,Sun Jun 21 12:06:34 PDT 2020, , , ,52,0% (0/0),0% (0/0),0% (0/0),1064,Danbury,USA,werace adult diploma,06810,CT,070646, , ,Connecticut, ,true,x, 
